country,year,pop,continent,lifeExp,gdpPercap,co2Percap,regime
Guatemala,1997,10857754,Americas,66.4,8192.37277,0.932,2. Electoral autocracy
Guatemala,2002,12246915,Americas,68.6,8791.80193,0.754,3. Electoral democracy
Guatemala,2007,13652040,Americas,70.3,9726.22375,0.793,3. Electoral democracy
Guatemala,2012,15089647,Americas,71.9,10126.82807,0.633,3. Electoral democracy
Guatemala,2017,16567357,Americas,72.6,11005.45908,0.919,3. Electoral democracy
Guatemala,2022,17847877,Americas,71.8,12147.9306,1.34,3. Electoral democracy
Guinea,1952,3111681,Africa,38.1,843.12523,0.038,1. Closed autocracy
Guinea,1957,3378654,Africa,39.3,1009.90174,0.045,1. Closed autocracy
Guinea,1962,3684273,Africa,41,1296.16395,0.183,1. Closed autocracy
Guinea,1967,4040153,Africa,42.6,1348.59137,0.184,1. Closed autocracy
Guinea,1972,4431292,Africa,43.9,1397.19481,0.19,1. Closed autocracy
Guinea,1977,4801128,Africa,44.7,1524.6003,0.182,1. Closed autocracy
Guinea,1982,5247672,Africa,45.9,1594.8762,0.185,1. Closed autocracy
Guinea,1987,5900198,Africa,47.3,1644.26539,0.164,1. Closed autocracy
Guinea,1992,6914366,Africa,49.3,1768.63686,0.154,1. Closed autocracy
Guinea,1997,7931370,Africa,52,2049.52671,0.164,2. Electoral autocracy
Guinea,2002,8674066,Africa,54.7,2362.78757,0.156,2. Electoral autocracy
Guinea,2007,9662281,Africa,57.4,2539.14707,0.194,2. Electoral autocracy
Guinea,2012,10921581,Africa,59.1,2762.90351,0.426,2. Electoral autocracy
Guinea,2017,12385659,Africa,60.6,3332.76576,0.423,2. Electoral autocracy
Guinea,2022,14055137,Africa,62,3792.01069,0.472,1. Closed autocracy
Guinea-Bissau,1952,553912,Africa,38.5,730.30121,0.02,1. Closed autocracy
Guinea-Bissau,1957,569742,Africa,40.4,1078.78726,0.019,1. Closed autocracy
Guinea-Bissau,1962,589474,Africa,42.6,1278.60069,0.064,1. Closed autocracy
Guinea-Bissau,1967,569011,Africa,41.3,1627.23173,0.071,1. Closed autocracy
Guinea-Bissau,1972,586620,Africa,43.2,1556.78238,0.09,1. Closed autocracy
Guinea-Bissau,1977,741789,Africa,47.3,1503.47128,0.133,1. Closed autocracy
Guinea-Bissau,1982,855891,Africa,48.1,1504.64967,0.176,1. Closed autocracy
Guinea-Bissau,1987,926862,Africa,49.6,1649.71533,0.213,1. Closed autocracy
Guinea-Bissau,1992,1024356,Africa,51.4,1897.51065,0.176,1. Closed autocracy
Guinea-Bissau,1997,1165545,Africa,51.1,2175.43222,0.178,2. Electoral autocracy
Guinea-Bissau,2002,1289307,Africa,54.1,1974.42194,0.123,2. Electoral autocracy
Guinea-Bissau,2007,1450986,Africa,56,2023.64221,0.164,2. Electoral autocracy
Guinea-Bissau,2012,1651417,Africa,58.4,2154.30225,0.158,2. Electoral autocracy
Guinea-Bissau,2017,1877072,Africa,59.8,2314.15796,0.179,2. Electoral autocracy
Guinea-Bissau,2022,2105529,Africa,60.6,2564.42407,0.198,2. Electoral autocracy
Guyana,1952,441245,Americas,54.1,5015.67983,0.779,1. Closed autocracy
Guyana,1957,517501,Americas,57.4,4337.22446,1.033,1. Closed autocracy
Guyana,1962,595461,Americas,60.5,3979.71494,1.119,1. Closed autocracy
Guyana,1967,662311,Americas,62.2,4184.57587,1.959,2. Electoral autocracy
Guyana,1972,721617,Americas,62.8,4377.10866,2.164,2. Electoral autocracy
Guyana,1977,758654,Americas,62.7,4937.77201,2.491,2. Electoral autocracy
Guyana,1982,776712,Americas,63.9,4634.14766,1.798,2. Electoral autocracy
Guyana,1987,764120,Americas,64.8,4793.26369,1.728,2. Electoral autocracy
Guyana,1992,749911,Americas,65.5,5388.2967,1.401,2. Electoral autocracy
Guyana,1997,762245,Americas,65.6,7653.1008,2.1,2. Electoral autocracy
Guyana,2002,763652,Americas,66.2,8068.25115,2.122,3. Electoral democracy
Guyana,2007,756861,Americas,67.3,9244.30508,2.093,3. Electoral democracy
Guyana,2012,746288,Americas,67.9,11534.99856,2.641,3. Electoral democracy
Guyana,2017,768479,Americas,69.5,12801.64085,3.03,3. Electoral democracy
Guyana,2022,821637,Americas,68.3,37068.19938,3.153,2. Electoral autocracy
Haiti,1952,3366262,Americas,40.2,2545.89657,0.044,2. Electoral autocracy
Haiti,1957,3657817,Americas,42.2,2422.81688,0.069,2. Electoral autocracy
Haiti,1962,4001575,Americas,43.9,2550.87441,0.076,1. Closed autocracy
Haiti,1967,4382999,Americas,45.3,2141.29576,0.059,1. Closed autocracy
Haiti,1972,4813868,Americas,46.5,2346.6488,0.081,1. Closed autocracy
Haiti,1977,5299476,Americas,47.8,2636.41161,0.133,2. Electoral autocracy
Haiti,1982,5835937,Americas,49.6,3084.52518,0.138,2. Electoral autocracy
Haiti,1987,6445123,Americas,51.1,3176.72314,0.136,2. Electoral autocracy
Haiti,1992,7136571,Americas,51.9,3151.5041,0.121,1. Closed autocracy
Haiti,1997,7854298,Americas,54,2955.77874,0.168,2. Electoral autocracy
Haiti,2002,8607641,Americas,57.1,3001.23422,0.206,2. Electoral autocracy
Haiti,2007,9373296,Americas,59.2,3194.91253,0.249,2. Electoral autocracy
Haiti,2012,10069771,Americas,60.5,3285.70755,0.214,2. Electoral autocracy
Haiti,2017,10817754,Americas,61.3,3474.34693,0.271,2. Electoral autocracy
Haiti,2022,11503606,Americas,61.4,3047.65179,0.272,1. Closed autocracy
Honduras,1952,1645832,Americas,42.7,2695.99528,0.22,2. Electoral autocracy
Honduras,1957,1893582,Americas,46.9,2673.54446,0.307,2. Electoral autocracy
Honduras,1962,2182064,Americas,51.2,2690.78429,0.325,1. Closed autocracy
Honduras,1967,2518648,Americas,55.1,2880.41137,0.356,1. Closed autocracy
Honduras,1972,2922064,Americas,58.6,2884.87548,0.584,1. Closed autocracy
Honduras,1977,3398655,Americas,62.2,3417.6235,0.773,1. Closed autocracy
Honduras,1982,3958728,Americas,66.2,3514.42897,0.561,2. Electoral autocracy
Honduras,1987,4576910,Americas,69.6,4006.50618,0.487,2. Electoral autocracy
Honduras,1992,5271431,Americas,71,4248.73832,0.711,2. Electoral autocracy
Honduras,1997,6071454,Americas,71.6,4481.09113,0.874,3. Electoral democracy
Honduras,2002,6938859,Americas,72.6,4621.84604,0.614,3. Electoral democracy
Honduras,2007,7834798,Americas,73.8,5470.17678,0.853,3. Electoral democracy
Honduras,2012,8715076,Americas,72.4,5600.60776,0.79,2. Electoral autocracy
Honduras,2017,9588137,Americas,75,6099.60735,0.839,2. Electoral autocracy
Honduras,2022,10463872,Americas,75.5,6352.5871,0.876,3. Electoral democracy
Hungary,1952,9503927,Europe,64,5591.55201,2.838,1. Closed autocracy
Hungary,1957,9837927,Europe,66.8,6281.44665,3.882,1. Closed autocracy
Hungary,1962,10058066,Europe,68.5,7690.49485,5.025,1. Closed autocracy
Hungary,1967,10206810,Europe,69.5,9303.1459,5.77,1. Closed autocracy
Hungary,1972,10374303,Europe,69.7,10181.79487,7.019,1. Closed autocracy
Hungary,1977,10623139,Europe,69.6,12279.7659,9.122,1. Closed autocracy
Hungary,1982,10656116,Europe,69,14631.51792,9.688,1. Closed autocracy
Hungary,1987,10475105,Europe,69.5,17625.96608,9.528,1. Closed autocracy
Hungary,1992,10371474,Europe,69.2,16428.0007,9.115,4. Liberal democracy
Hungary,1997,10278602,Europe,70.8,18586.93313,6.753,4. Liberal democracy
Hungary,2002,10138466,Europe,72.5,23689.88094,7.359,4. Liberal democracy
Hungary,2007,10034082,Europe,73.6,28925.20692,8.138,4. Liberal democracy
Hungary,2012,9916623,Europe,75.3,28179.65646,6.194,3. Electoral democracy
Hungary,2017,9785604,Europe,76.1,33828.71494,6.682,3. Electoral democracy
Hungary,2022,9684306,Europe,76,40656.96868,6.41,2. Electoral autocracy
Iceland,1952,147762,Europe,72,10847.17012,5.263,4. Liberal democracy
Iceland,1957,164755,Europe,72.8,12327.71043,5.853,4. Liberal democracy
Iceland,1962,182341,Europe,73.1,13614.51165,6.561,4. Liberal democracy
Iceland,1967,198783,Europe,73.5,16978.52026,7.317,4. Liberal democracy
Iceland,1972,209203,Europe,73.9,19596.4677,7.068,4. Liberal democracy
Iceland,1977,221834,Europe,76,23607.70624,8.564,4. Liberal democracy
Iceland,1982,233845,Europe,76.5,29944.95234,6.833,4. Liberal democracy
Iceland,1987,245855,Europe,77.3,37710.79743,7.468,4. Liberal democracy
Iceland,1992,261085,Europe,78.3,37259.58142,8.706,4. Liberal democracy
Iceland,1997,271185,Europe,78.9,41821.27009,9.599,4. Liberal democracy
Iceland,2002,287607,Europe,80.4,48372.8176,10.48,4. Liberal democracy
Iceland,2007,311651,Europe,81.1,60501.51448,11.458,4. Liberal democracy
Iceland,2012,320841,Europe,82,55719.26096,10.722,4. Liberal democracy
Iceland,2017,343531,Europe,82.4,63999.16047,10.818,4. Liberal democracy
Iceland,2022,380356,Europe,82.2,65475.41129,9.991,4. Liberal democracy
India,1952,361874903,Asia,40.1,1196.77539,0.189,3. Electoral democracy
India,1957,406253888,Asia,42.3,1225.87375,0.234,3. Electoral democracy
India,1962,457283090,Asia,44.1,1310.28844,0.306,3. Electoral democracy
India,1967,511606372,Asia,44.4,1337.65754,0.33,3. Electoral democracy
India,1972,570482142,Asia,48.2,1341.57615,0.367,3. Electoral democracy
India,1977,640801103,Asia,50.6,1432.58359,0.4,2. Electoral autocracy
India,1982,720313473,Asia,55.6,1571.25029,0.46,3. Electoral democracy
India,1987,808931270,Asia,56.5,1916.3413,0.553,3. Electoral democracy
India,1992,902957070,Asia,59.7,2385.24668,0.708,3. Electoral democracy
India,1997,999133762,Asia,61.8,2840.73312,0.798,3. Electoral democracy
India,2002,1097600380,Asia,64.6,3312.59814,0.841,3. Electoral democracy
India,2007,1190676021,Asia,66.3,4410.92781,1.061,3. Electoral democracy
India,2012,1278674502,Asia,68.3,5460.43769,1.421,3. Electoral democracy
India,2017,1359657400,Asia,69.9,7326.60694,1.681,2. Electoral autocracy
India,2022,1425423212,Asia,71.2,8594.39191,1.874,2. Electoral autocracy
Indonesia,1952,71876432,Asia,43,1682.55781,0.176,1. Closed autocracy
Indonesia,1957,81390834,Asia,45.7,1853.36058,0.276,3. Electoral democracy
Indonesia,1962,93375850,Asia,47.6,1823.5712,0.249,1. Closed autocracy
Indonesia,1967,106526393,Asia,50,1599.87547,0.232,1. Closed autocracy
Indonesia,1972,122039841,Asia,53.2,2048.56232,0.358,2. Electoral autocracy
Indonesia,1977,138533541,Asia,56.4,2485.8756,0.6,2. Electoral autocracy
Indonesia,1982,156052152,Asia,59.7,3065.40187,0.686,2. Electoral autocracy
Indonesia,1987,173511154,Asia,63.1,3902.79491,0.749,2. Electoral autocracy
Indonesia,1992,190043744,Asia,66.1,5529.30001,0.979,2. Electoral autocracy
Indonesia,1997,206536095,Asia,68.3,7104.00042,1.198,2. Electoral autocracy
Indonesia,2002,222088495,Asia,69.5,6514.41786,1.251,3. Electoral democracy
Indonesia,2007,237062337,Asia,69.8,7870.61403,1.566,3. Electoral democracy
Indonesia,2012,252698525,Asia,70.7,9708.61182,2.138,3. Electoral democracy
Indonesia,2017,267346658,Asia,72,11772.57433,2.152,3. Electoral democracy
Indonesia,2022,278830529,Asia,72.4,13334.26539,2.361,3. Electoral democracy
Iran,1952,17344433,Asia,40.6,3748.82842,0.102,1. Closed autocracy
Iran,1957,19726842,Asia,43.3,4289.78673,0.361,1. Closed autocracy
Iran,1962,22807907,Asia,46.3,5844.0882,0.83,1. Closed autocracy
Iran,1967,26628432,Asia,52.2,8573.26322,1.136,1. Closed autocracy
Iran,1972,30921179,Asia,56.7,10998.90326,1.708,1. Closed autocracy
Iran,1977,35933181,Asia,59.9,12944.20253,2.982,1. Closed autocracy
Iran,1982,44272141,Asia,56.8,8510.34017,2.784,1. Closed autocracy
Iran,1987,53323493,Asia,64,7676.83846,3.364,2. Electoral autocracy
Iran,1992,61184983,Asia,69.5,9877.93917,3.675,2. Electoral autocracy
Iran,1997,63639638,Asia,71.5,10422.00249,4.244,2. Electoral autocracy
Iran,2002,68011317,Asia,73.4,12020.63785,4.509,2. Electoral autocracy
Iran,2007,74602648,Asia,75.5,14503.56106,6.747,2. Electoral autocracy
Iran,2012,79370580,Asia,76.9,14202.55076,7.003,2. Electoral autocracy
Iran,2017,85026754,Asia,77.5,15108.10941,6.985,2. Electoral autocracy
Iran,2022,89524246,Asia,78.1,15331.33294,7.673,1. Closed autocracy
Iraq,1952,5913007,Asia,56.3,3332.36719,0.323,1. Closed autocracy
Iraq,1957,6633376,Asia,58.8,4933.00894,0.88,2. Electoral autocracy
Iraq,1962,7413875,Asia,59,6485.48693,1.176,1. Closed autocracy
Iraq,1967,8778869,Asia,61.1,6816.24432,2.055,1. Closed autocracy
Iraq,1972,10430164,Asia,62.8,7197.54834,2.787,1. Closed autocracy
Iraq,1977,12331046,Asia,64.1,10969.42378,3.504,1. Closed autocracy
Iraq,1982,14406083,Asia,55.6,11074.98558,2.106,1. Closed autocracy
Iraq,1987,16521049,Asia,60.7,10683.17756,3.213,1. Closed autocracy
Iraq,1992,18300845,Asia,66.7,4227.05031,3.203,1. Closed autocracy
Iraq,1997,22176593,Asia,66.9,6405.16036,3.178,2. Electoral autocracy
Iraq,2002,26006559,Asia,67.8,10419.00416,3.465,1. Closed autocracy
Iraq,2007,28391607,Asia,65.6,10821.91478,2.205,2. Electoral autocracy
Iraq,2012,33654842,Asia,69,13357.01439,4.796,2. Electoral autocracy
Iraq,2017,39337353,Asia,69.6,14417.63069,4.995,2. Electoral autocracy
Iraq,2022,44070551,Asia,70.8,13433.39772,5.756,2. Electoral autocracy
Ireland,1952,2941463,Europe,67.1,7522.18394,3.31,4. Liberal democracy
Ireland,1957,2869099,Europe,69.3,7942.03458,3.432,4. Liberal democracy
Ireland,1962,2831495,Europe,70.2,9346.75265,4.699,4. Liberal democracy
Ireland,1967,2905420,Europe,71.1,10655.07239,5.817,4. Liberal democracy
Ireland,1972,3037153,Europe,71.3,13147.93994,8.051,4. Liberal democracy
Ireland,1977,3277756,Europe,72.1,15171.59051,9.294,4. Liberal democracy
Ireland,1982,3475536,Europe,73.2,18344.19386,10.036,4. Liberal democracy
Ireland,1987,3540381,Europe,74.2,21787.34709,10.7,4. Liberal democracy
Ireland,1992,3558421,Europe,75.4,29692.85038,12.171,4. Liberal democracy
Ireland,1997,3672293,Europe,76.1,41749.3297,13.414,4. Liberal democracy
Ireland,2002,3928443,Europe,77.7,57938.15556,14.807,4. Liberal democracy
Ireland,2007,4393513,Europe,79.6,66810.4223,16.575,4. Liberal democracy
Ireland,2012,4600132,Europe,80.9,59508.99655,10.185,4. Liberal democracy
Ireland,2017,4810261,Europe,82,87942.44526,10.364,4. Liberal democracy
Ireland,2022,5110016,Europe,82.2,124489.3785,8.59,4. Liberal democracy
Israel,1952,1414216,Asia,68,6044.26134,2.551,3. Electoral democracy
Israel,1957,1720531,Asia,69.7,7759.65265,2.815,3. Electoral democracy
Israel,1962,2040961,Asia,71.3,9979.40915,3.554,3. Electoral democracy
Israel,1967,2538657,Asia,70.8,11313.69674,5.23,4. Liberal democracy
Israel,1972,3079401,Asia,72,16324.58914,6.297,4. Liberal democracy
Israel,1977,3479618,Asia,73.1,16222.10484,7.736,4. Liberal democracy
Israel,1982,3883632,Asia,74.8,19312.71168,7.9,4. Liberal democracy
Israel,1987,4236869,Asia,76.2,23248.23726,9.107,4. Liberal democracy
Israel,1992,4957238,Asia,77.3,27253.59688,11.382,4. Liberal democracy
Israel,1997,5646473,Asia,78.5,31006.38818,12.025,4. Liberal democracy
Israel,2002,6387720,Asia,79.5,32038.41724,10.657,4. Liberal democracy
Israel,2007,6962455,Asia,81,36342.26407,11.64,4. Liberal democracy
Israel,2012,7607780,Asia,82.3,39299.35155,11.57,4. Liberal democracy
Israel,2017,8361797,Asia,83.1,42947.05867,9.303,4. Liberal democracy
Israel,2022,9103151,Asia,83.1,48098.18724,8.598,4. Liberal democracy
Italy,1952,47018179,Europe,66.2,8067.83479,1.07,3. Electoral democracy
Italy,1957,48657034,Europe,68.3,9985.40419,1.785,3. Electoral democracy
Italy,1962,50170590,Europe,69.8,13007.61063,2.903,3. Electoral democracy
Italy,1967,52338334,Europe,71.2,15657.81532,4.522,3. Electoral democracy
Italy,1972,54067563,Europe,72.1,18912.06968,6.764,4. Liberal democracy
Italy,1977,55714555,Europe,73.3,21736.34545,8.653,4. Liberal democracy
Italy,1982,56719175,Europe,74.9,27080.44434,9.297,4. Liberal democracy
Italy,1987,56891926,Europe,76.4,33806.52985,8.922,4. Liberal democracy
Italy,1992,57124990,Europe,77.4,41516.33793,10.713,4. Liberal democracy
Italy,1997,57189274,Europe,78.7,45512.41517,9.331,4. Liberal democracy
Italy,2002,57420628,Europe,80,50612.1286,9.995,4. Liberal democracy
Italy,2007,59108720,Europe,81.2,52557.3651,10.624,4. Liberal democracy
Italy,2012,60531515,Europe,82,47795.95794,8.734,4. Liberal democracy
Italy,2017,60390318,Europe,82.7,48849.21835,7.402,4. Liberal democracy
Italy,2022,59619115,Europe,82.2,52333.32743,6.925,4. Liberal democracy
Jamaica,1952,1481343,Americas,59.6,3104.39875,0.385,1. Closed autocracy
Jamaica,1957,1589677,Americas,63.2,5008.47978,1.019,3. Electoral democracy
Jamaica,1962,1696932,Americas,64.5,5450.56653,1.264,3. Electoral democracy
Jamaica,1967,1812865,Americas,66.9,6092.91459,2.161,3. Electoral democracy
Jamaica,1972,1931542,Americas,69.3,7362.82696,3.49,3. Electoral democracy
Jamaica,1977,2070657,Americas,71.3,6199.94024,4.396,2. Electoral autocracy
Jamaica,1982,2203889,Americas,72.8,6122.98559,3.735,2. Electoral autocracy
Jamaica,1987,2329813,Americas,73.6,7416.21083,2.136,3. Electoral democracy
Jamaica,1992,2424701,Americas,75.3,8967.40312,2.901,3. Electoral democracy
Jamaica,1997,2547848,Americas,75.1,9576.89332,3.088,3. Electoral democracy
Jamaica,2002,2640572,Americas,75.2,9619.29863,2.708,3. Electoral democracy
Jamaica,2007,2713800,Americas,77.4,10432.74762,2.796,3. Electoral democracy
Jamaica,2012,2772430,Americas,76.9,9676.84757,2.028,3. Electoral democracy
Jamaica,2017,2815764,Americas,75,9964.39102,2.242,3. Electoral democracy
Jamaica,2022,2839144,Americas,74.9,10072.04853,2.434,3. Electoral democracy
Japan,1952,89135132,Asia,62.8,4536.33017,1.524,4. Liberal democracy
Japan,1957,94108977,Asia,65.7,5828.02541,2.07,4. Liberal democracy
Japan,1962,98076405,Asia,68.9,8532.18843,3.071,4. Liberal democracy
Japan,1967,102965527,Asia,71.6,12245.6889,4.898,4. Liberal democracy
Japan,1972,109238955,Asia,73.5,17500.49352,8.567,4. Liberal democracy
Japan,1977,115574277,Asia,75.5,18856.07167,10.252,4. Liberal democracy
Japan,1982,119485775,Asia,77.2,23265.83629,10.043,4. Liberal democracy
Japan,1987,121943587,Asia,78.7,29468.55332,9.58,4. Liberal democracy
Japan,1992,124383708,Asia,79.5,37743.31866,11.377,4. Liberal democracy
Japan,1997,126265929,Asia,80.7,39748.99432,11.588,4. Liberal democracy
Japan,2002,127484598,Asia,81.9,39564.31383,11.729,4. Liberal democracy
Japan,2007,128087682,Asia,82.7,42413.86819,11.87,4. Liberal democracy
Japan,2012,127928285,Asia,83.4,41596.9238,12.35,4. Liberal democracy
Japan,2017,127064690,Asia,84.3,44505.27926,10.293,4. Liberal democracy
Japan,2022,124997578,Asia,84.2,44972.34384,9.991,4. Liberal democracy
Jordan,1952,506445,Asia,47.4,3612.59869,0.337,2. Electoral autocracy
Jordan,1957,714355,Asia,51.2,4266.66499,0.635,1. Closed autocracy
Jordan,1962,940554,Asia,55.1,5383.95916,1.037,1. Closed autocracy
Jordan,1967,1271183,Asia,57.4,6242.23877,1.038,1. Closed autocracy
Jordan,1972,1714555,Asia,62.9,4758.02782,1.136,1. Closed autocracy
Jordan,1977,2019002,Asia,65.7,5408.35226,1.971,1. Closed autocracy
Jordan,1982,2426927,Asia,68.6,8796.56723,4.09,1. Closed autocracy
Jordan,1987,3047634,Asia,70.4,9259.1037,5.26,1. Closed autocracy
Jordan,1992,4127693,Asia,70.8,7956.15672,4.399,1. Closed autocracy
Jordan,1997,5046285,Asia,71.3,8033.70227,3.663,1. Closed autocracy
Jordan,2002,5616066,Asia,72.1,8899.22011,3.788,1. Closed autocracy
Jordan,2007,6827227,Asia,73.6,10320.72267,3.934,1. Closed autocracy
Jordan,2012,7587127,Asia,75.5,11086.02994,4.777,1. Closed autocracy
Jordan,2017,10234226,Asia,77.1,9339.8104,3.052,1. Closed autocracy
Jordan,2022,11256263,Asia,77.5,9266.57538,2.896,1. Closed autocracy
Kazakhstan,1952,7258809,Asia,60.8,7614.68934,8.823,1. Closed autocracy
Kazakhstan,1957,8533900,Asia,61.5,9353.89873,11.168,1. Closed autocracy
Kazakhstan,1962,10058928,Asia,62.7,10911.41473,9.391,1. Closed autocracy
Kazakhstan,1967,11584428,Asia,64.6,13324.1861,10.934,1. Closed autocracy
Kazakhstan,1972,12951798,Asia,65.2,15476.3681,13.128,1. Closed autocracy
Kazakhstan,1977,14353265,Asia,65.4,16541.97446,16.308,1. Closed autocracy
Kazakhstan,1982,15492595,Asia,66.8,15663.11674,16.547,1. Closed autocracy
Kazakhstan,1987,16527715,Asia,68.2,15822.14626,17.59,1. Closed autocracy
Kazakhstan,1992,17332625,Asia,66.6,13868.80771,7.559,2. Electoral autocracy
Kazakhstan,1997,16043251,Asia,64.7,11206.03342,7.022,2. Electoral autocracy
Kazakhstan,2002,15656677,Asia,65.8,15912.74277,8.153,2. Electoral autocracy
Kazakhstan,2007,16257214,Asia,66.2,24348.27497,10.662,2. Electoral autocracy
Kazakhstan,2012,17306106,Asia,69.7,28881.24176,7.434,2. Electoral autocracy
Kazakhstan,2017,18651931,Asia,73,31524.44163,10.941,2. Electoral autocracy
Kazakhstan,2022,20034609,Asia,74.1,33506.26149,9.658,2. Electoral autocracy
Kenya,1952,6033294,Africa,47.4,1521.35108,0.248,1. Closed autocracy
Kenya,1957,6944868,Africa,50.2,1708.60888,0.308,1. Closed autocracy
Kenya,1962,8299308,Africa,52.3,1659.60426,0.304,1. Closed autocracy
